8.60 6.7859 4.8742 5.4785 4.5430 3.5429 2.8721 2.3859 1.8536 0.9891
8.70 6.8055 4.9058 5.4931 4.5519 3.5578 2.8847 2.3941 1.8578 0.9932
8.80 6.8264 4.9366 5.5100 4.5579 3.5724 2.8970 2.4029 1.8610 0.9963
8.90 6.8469 4.9685 5.5248 4.5691 3.5866 2.9090 2.4125 1.8651 1.0003
9.00 6.8652 4.9988 5.4713 4.5800 3.6005 2.9208 2.4227 1.8690 1.0006
9.10 6.8848 5.0119 5.4190 4.5933 3.6098 2.9323 2.4083 1.8712 0.9923
9.20 6.9039 4.9600 5.3739 4.6064 3.5723 2.9427 2.3855 1.8732 0.9832
9.30 6.9210 4.9160 5.3537 4.6191 3.5441 2.9537 2.3795 1.8548 0.9803
9.40 6.9394 4.8831 5.3601 4.6316 3.5199 2.9645 2.3728 1.8385 0.9775
9.50 6.9574 4.8902 5.3621 4.6438 3.5271 2.9759 2.3795 1.8366 0.9747
9.60 6.9733 4.9004 5.3691 4.6558 3.5301 2.9854 2.3820 1.8324 0.9753
9.70 6.9914 4.9211 5.3791 4.6675 3.5395 2.9955 2.3894 1.8356 0.9800
9.80 7.0075 4.9364 5.3898 4.6798 3.5463 3.0046 2.3958 1.8363 0.9821
9.90 7.0225 4.9563 5.4027 4.6902 3.5577 3.0143 2.4020 1.8394 0.9834
10.00 7.0396 4.9789 5.4161 4.7012 3.5690 3.0239 2.4089 1.8408 0.9855
